video,numFrame,seconds,fps,rfps,subset,featureFrame,duration_second,duration_frame
v_hV_Ud3zrAnA,2306,92.323,25,24.97752456,training,2304,92.32,2306
v_hW25ecQ1GUc,1289,43.074,30,29.92524493,training,1280,43.07,1289
v_hW6aZXhKl9M,5899,196.93,30,29.95480628,validation,5904,196.93,5899
v_hWZ3B28_fAs,3099,103.47,30,29.95071035,training,3104,103.47,3099
v_hXBeu7o9uUM,6584,219.57,30,29.9858815,training,6576,219.57,6584
v_hXGE1GGTHzM,2197,73.376,30,29.9416703,training,2192,73.38,2197
v_hXSee4C6pyE,2249,75.024,30,29.977073999999998,validation,2240,75.02,2249
v_hXaydigjzDE,1980,66.06,30,29.97275204,testing,1968,66.06,1980
v_hXjxOvlNxQM,212,7.129,30,29.73769112,training,208,7.13,212
v_hXrNCak63u0,2066,82.71,25,24.97884174,training,2048,82.71,2066
v_hY73M6hJqgU,5941,198.322,30,29.95633364,training,5936,198.32,5941
v_hYAE418i-ZY,5263,219.36,24,23.99252371,validation,5264,219.36,5263
v_hYBctolxeqQ,3907,130.636,30,29.90752932,training,3904,130.64,3907
v_hYRNSJwhVPw,7036,234.549,30,29.99799615,validation,7040,234.55,7036
v_hYVFzI_kfaQ,4193,140.02,30,29.94572204,training,4192,140.02,4193
v_hYgheCsbtco,1440,48.07,30,29.95631371,training,1440,48.07,1440
v_hYj38k-VOFM,1234,41.239,30,29.92313102,training,1232,41.24,1234
v_hZ0jI9U5Nws,788,26.36,30,29.89377845,validation,784,26.36,788
v_hZD-CjWt0Rg,5004,167.09099999999998,30,29.94775302,training,5008,167.09,5004
v_hZJDP-YVPXc,1630,108.85600000000001,15,14.97391049,testing,1616,108.86,1630
v_hZRPw0IZ7Os,691,27.701999999999998,25,24.94404736,testing,688,27.7,691
v_hZRgO5Kd-rE,5119,170.9,30,29.953189000000002,training,5120,170.9,5119
v_h_Kt_rqmODs,2171,72.49,30,29.94895848,training,2160,72.49,2171
v_h_r8gioFi4k,5136,171.32,30,29.97898669,testing,5120,171.32,5136
v_ha40KZvmcEo,2663,106.58,25,24.98592606,training,2656,106.58,2663
v_haUWdHvwpUo,6147,205.172,30,29.96022849,training,6144,205.17,6147
v_haoaTAxA6n0,1027,34.296,30,29.94518311,testing,1024,34.3,1027
v_hbHkS0GAOLE,714,23.894000000000002,30,29.88197874,validation,704,23.89,714
v_hbOzx9P3l40,3825,127.54700000000001,30,29.98894525,testing,3824,127.55,3825
v_hbipKjS0G7w,3671,122.42,30,29.98693024,training,3664,122.42,3671
v_hc4DBHpRuGM,1910,63.832,30,29.92229603,validation,1888,63.83,1910
v_hcFw88RcAbo,2520,84.15,30,29.94652406,validation,2512,84.15,2520
v_hcRf6HmOAzo,5172,172.64,30,29.95829472,training,5168,172.64,5172
v_hchuVbHYK_k,1395,46.556999999999995,30,29.96327083,validation,1376,46.56,1395
v_hcsH2gglpuw,1337,44.72,30,29.89713775,testing,1328,44.72,1337
v_heLlfK--Bx0,2422,80.922,30,29.930056099999998,training,2416,80.92,2422
v_hf1JuvacaJc,4260,170.505,25,24.98460456,training,4256,170.5,4260
v_hfBTv5b_Cok,5763,192.378,30,29.95664785,validation,5760,192.38,5763
v_hfUKfKNKwfo,6367,212.579,30,29.95121814,testing,6368,212.58,6367
v_hfk93bEIjwc,2150,86.054,25,24.98431218,validation,2144,86.05,2150
v_hg-wVv7XSFo,5471,228.044,24,23.9909842,training,5472,228.04,5471
v_hg8WbkmC2nU,6438,214.90099999999998,30,29.95798065,training,6432,214.9,6438
v_hgLDMHCcw4k,2792,93.229,30,29.94776304,validation,2784,93.23,2792
v_hgTgOjkcvpc,469,15.697000000000001,30,29.8783207,training,464,15.7,469
v_hghdjiQlYko,4253,141.967,30,29.95766622,validation,4256,141.97,4253
v_hgpekgU915k,408,13.654000000000002,30,29.88135345,training,400,13.65,408
v_hgzyQ_jHeJc,3574,143.06,25,24.98252481,training,3568,143.06,3574
v_hh6Yt_LJPwQ,3611,120.535,30,29.95810346,training,3616,120.53,3611
v_hhHiBeL08-M,1190,39.73,30,29.9521772,training,1184,39.73,1190
v_hhN1647pP88,3901,195.118,20,19.99302986,training,3888,195.12,3901
v_hhQ1Xbytds4,1801,60.233000000000004,30,29.90055285,validation,1792,60.23,1801
v_hhk7A9gJcu8,4878,162.935,30,29.93831896,validation,4880,162.94,4878
v_hhoewBggtuw,5941,198.322,30,29.95633364,training,5936,198.32,5941
v_hi07Rdf1r4Y,1609,53.8,30,29.9070632,training,1600,53.8,1609
v_hi4aLY1ajTY,4200,140.203,30,29.95656298,validation,4192,140.2,4200
v_hiEVVSgAhls,2046,85.45,24,23.9438268,training,2048,85.45,2046
v_hiVs1hNyPpw,1935,64.55,30,29.976762199999996,validation,1920,64.55,1935
v_hiYPv3MrrUw,1416,56.8,25,24.92957746,validation,1408,56.8,1416
v_hiz0rH1bO7k,5750,192.26,30,29.90741704,training,5728,192.26,5750
v_hj1II_7r8XQ,917,30.651,30,29.91745783,testing,912,30.65,917
v_hj7rkE0fPsE,1407,47.0,30,29.93617021,validation,1408,47.0,1407
v_hj88A5tvA0Y,5768,192.517,30,29.96099046,training,5760,192.52,5768
v_hjDGz9OhwvM,3878,129.45,30,29.95751255,training,3872,129.45,3878
v_hjaUbrqPe-w,5588,223.562,25,24.99530332,training,5584,223.56,5588
v_hjsu3SGAdLs,3283,131.38,25,24.98858274,training,3280,131.38,3283
v_hjtGItcwkQA,2354,78.65,30,29.93006993,training,2352,78.65,2354
v_hjuvoK5En4s,359,12.027999999999999,30,29.84702361,validation,352,12.03,359
v_hkBbDre6unA,1800,73.03,25,24.64740518,testing,1792,73.03,1800
v_hkiX5j0IJ0o,2763,92.25299999999999,30,29.95024552,testing,2768,92.25,2763
v_hkpYSfc5Ewc,1426,47.65,30,29.92654774,training,1424,47.65,1426
v_hl4CItu_we8,450,15.12,30,29.76190476,testing,448,15.12,450
v_hltWAq_Odxk,273,9.335,29,29.24477772,validation,256,9.34,273
v_hlvs-e3bCq0,4381,175.28799999999998,25,24.99315412,validation,4384,175.29,4381
v_hlwSgE7Epwo,1755,117.16799999999999,15,14.97849242,training,1760,117.17,1755
v_hmPeCPjaxAM,4501,150.257,30,29.95534318,validation,4496,150.26,4501
v_hmT9H0IjiGs,6468,215.551,30,30.00681973,training,6464,215.55,6468
v_hmb86jpgWfE,5071,169.3,30,29.9527466,validation,5072,169.3,5071
v_hnO1Fse52oA,6513,217.386,30,29.96053104,testing,6512,217.39,6513
v_hniQpwn3Ob4,4726,157.76,30,29.95689655,training,4720,157.76,4726
v_hnwZmUR1FUw,2508,83.89,30,29.89629276,training,2496,83.89,2508
v_ho-aTcEykAc,382,12.7,30,30.07874016,testing,384,12.7,382
v_ho8cKYrtufU,5282,176.31,30,29.95859566,validation,5280,176.31,5282
v_hoYF0DhYVOI,2155,72.03,30,29.91808968,validation,2144,72.03,2155
v_hocTbE5f0uY,4595,183.856,25,24.99238535,testing,4592,183.86,4595
v_hog7gGdk4i4,390,13.073,30,29.83247916,training,384,13.07,390
v_hoisfXCLJDQ,436,15.186,29,28.71065455,training,432,15.19,436
v_hokqvyeqhmg,2467,102.89,24,23.97706288,validation,2464,102.89,2467
v_hoyQ36EH1a8,2353,98.24,24,23.95154723,validation,2352,98.24,2353
v_hpQkElxsSYQ,3162,105.49,30,29.97440516,testing,3152,105.49,3162
v_hpU50i4WBK8,6921,231.085,30,29.95001839,training,6912,231.09,6921
v_hpZ5XnuiRPw,4860,162.22,30,29.95931451,validation,4864,162.22,4860
v_hpoReoD1vD0,1976,163.79,12,12.06422859,training,1968,163.79,1976
v_hq48S65dlyo,3164,105.65,30,29.94794132,testing,3168,105.65,3164
v_hr8zkCXbTTk,4319,180.09400000000002,24,23.98192055,validation,4320,180.09,4319
v_hrN0hOmQrD4,2981,99.521,30,29.95347716,training,2976,99.52,2981
v_hrcSCXaNhmY,1227,40.96,30,29.95605469,training,1232,40.96,1227
v_hrpRVbLRoJ4,6088,203.2,30,29.96062992,training,6080,203.2,6088
v_hru57dsi0N0,4814,160.683,30,29.95960992,training,4816,160.68,4814
v_hrwcr7BxS5I,226,15.09,15,14.97680583,validation,224,15.09,226
v_hryx3zm06U8,3368,112.478,30,29.94363342,validation,3360,112.48,3368
v_hs-8typVf2A,3193,106.49,30,29.98403606,testing,3184,106.49,3193
v_hs81dVKvvdw,3467,115.75,30,29.9524838,training,3472,115.75,3467
v_hsI_BHN5h_0,3801,158.686,24,23.95296371,validation,3792,158.69,3801
v_hsIudyKGz6A,2002,66.85,30,29.94764398,training,2000,66.85,2002
v_hsJJbTqSQR4,323,13.52,24,23.89053254,training,320,13.52,323
v_hsJct3UsbAs,6325,211.023,30,29.97303611,validation,6320,211.02,6325
v_hsPepNAzu_Q,2577,86.05,30,29.94770482,validation,2576,86.05,2577
v_hsUfo_jHQ60,2510,83.777,30,29.96049035,training,2512,83.78,2510
v_hsjURYHGd7A,3949,158.082,25,24.98070622,testing,3952,158.08,3949
v_htBt3oP9zuo,3963,165.396,24,23.960676199999998,training,3968,165.4,3963
v_htKhaMfxxrM,5639,188.245,30,29.95564291,training,5632,188.25,5639
v_htfrXrKUIzg,3830,128.105,30,29.89734983,training,3824,128.1,3830
v_htzAYwoAZkg,3981,165.93,24,23.99204484,testing,3984,165.93,3981
v_hu714U34avg,7126,237.75,30,29.97266036,validation,7120,237.75,7126
v_huC1ZNVVmM0,3551,148.515,24,23.91004276,testing,3552,148.51,3551
v_huFOZ2BiM_k,1259,42.08,30,29.91920152,testing,1264,42.08,1259
v_huFuRGoZt9I,162,23.36,7,6.934931507000001,training,144,23.36,162
v_huI9TvxZxmM,3217,107.32,30,29.97577339,training,3216,107.32,3217
v_huKjjvCG0EE,3130,130.613,24,23.96392396,training,3120,130.61,3130
v_huUb8mM5fv4,887,29.65,30,29.91568297,validation,880,29.65,887
v_huo2ldsQHUI,450,15.09,30,29.82107356,training,432,15.09,450
v_huv327wdIU8,3400,115.125,30,29.53311618,training,3392,115.12,3400
v_hv3tNd_6qB4,1813,121.62700000000001,15,14.906229699999999,training,1808,121.63,1813
v_hvCYwmaukDw,899,60.488,15,14.86245206,training,896,60.49,899
v_hvRNXdJa5TE,3302,132.22,25,24.97352897,testing,3280,132.22,3302
v_hvVu0YlsiIA,4995,166.72,30,29.96041267,testing,4992,166.72,4995
v_hvXMCjJcIqI,1006,33.69,30,29.86049273,training,1008,33.69,1006
v_hva8RRWhvWA,1717,71.704,24,23.94566551,testing,1712,71.7,1717
v_hvhny4-sI-w,1578,63.28,25,24.93678887,testing,1568,63.28,1578
v_hvrKRg166eQ,5574,186.06,30,29.95807804,testing,5568,186.06,5574
v_hvy_V1EWKEI,5568,222.77,25,24.99438883,validation,5568,222.77,5568
v_hwGvU9Csz98,580,19.39,30,29.91232594,validation,560,19.39,580
v_hwP4uLVR-uc,3307,110.295,30,29.983226799999997,training,3312,110.3,3307
v_hwY9jvSjC9I,2784,92.85700000000001,30,29.98158459,training,2784,92.86,2784
v_hx0WYKDa7PM,2998,100.2,30,29.92015968,training,2992,100.2,2998
v_hxErUs42bBI,1416,56.70399999999999,25,24.971783300000002,testing,1408,56.7,1416
v_hxQhQsl-N1k,278,9.335,30,29.78039636,training,272,9.34,278
v_hxbp-zM5JPQ,3199,106.72,30,29.97563718,validation,3200,106.72,3199
v_hxluAHro9bQ,4530,151.208,30,29.95873234,training,4528,151.21,4530
v_hyMqGr0mOfA,1888,63.646,30,29.66407944,testing,1888,63.65,1888
v_hyW_cjYi8P4,5676,189.45,30,29.96041172,training,5680,189.45,5676
v_hyYqJlwsTl8,2273,75.88,30,29.95519241,testing,2256,75.88,2273
v_hyk4wNZwwxc,6721,224.31,30,29.96299764,training,6720,224.31,6721
v_hyv8OkQcgEA,4119,137.532,30,29.949393599999997,training,4112,137.53,4119
v_hz0W27EwjQ8,7152,238.725,30,29.95915803,validation,7152,238.72,7152
v_hz3VDXxErJM,2447,81.712,30,29.94664186,testing,2448,81.71,2447
v_hz3n1wrXYAc,2442,97.78,25,24.974432399999998,validation,2432,97.78,2442
v_hzU9--vcDMY,3731,124.55,30,29.95584103,training,3728,124.55,3731
v_hzeK-DdGOsc,3734,124.76100000000001,30,29.92922468,validation,3728,124.76,3734
v_hzpFVURhKwo,4163,139.018,30,29.94576242,validation,4160,139.02,4163
v_hzuQYOG0a_g,195,7.85,25,24.84076433,validation,176,7.85,195
v_i-159wZdZSE,5157,215.157,24,23.968543899999997,testing,5136,215.16,5157
v_i-8vfNV-klk,3003,100.264,30,29.95092955,training,3008,100.26,3003
v_i-G50GikqTg,3890,129.754,30,29.97980794,training,3888,129.75,3890
v_i-LI4TpJNQ8,4839,161.379,30,29.98531407,training,4832,161.38,4839
v_i-VlZZWf7pY,3754,125.365,30,29.94456188,testing,3744,125.36,3754
v_i0AsepC37Sk,5288,211.604,25,24.9900758,validation,5280,211.6,5288
v_i0Z8I2WCLNk,5721,190.985,30,29.95523209,validation,5712,190.99,5721
v_i0jy3fjw8xQ,6202,206.84,30,29.984529100000003,training,6192,206.84,6202
v_i0rC2mfp7mI,710,24.03,30,29.54640033,training,704,24.03,710
v_i1CVl-0-gJE,1817,72.749,25,24.97628833,validation,1808,72.75,1817
v_i1PpX1IOcIs,5517,184.02,30,29.98043691,validation,5520,184.02,5517
v_i1c4-zdkOto,6885,229.832,30,29.956664,testing,6880,229.83,6885
v_i1s-HuRTr5k,4131,165.791,25,24.91691346,training,4128,165.79,4131
v_i2X7z9ywHV8,5759,192.22,30,29.96046197,validation,5760,192.22,5759
v_i2dFL7sGf9c,84,8.453,10,9.937300367,validation,80,8.45,84
v_i2e67kStfk4,698,23.34,30,29.90574122,training,688,23.34,698
v_i2u80Y3BMYs,5367,214.74,25,24.99301481,training,5360,214.74,5367
v_i3DJXbrg0vk,1627,65.13,25,24.98080762,validation,1632,65.13,1627
v_i3u27-oJzBY,3716,124.04,30,29.95807804,training,3712,124.04,3716
v_i3uRumyN7mg,1306,52.29,25,24.97609486,training,1296,52.29,1306
v_i49blayQ93Q,6043,201.503,30,29.98962795,validation,6048,201.5,6043
v_i4SNM6xSLI8,1250,41.748999999999995,30,29.94083691,validation,1248,41.75,1250
v_i4SvqrGYH-Q,4364,172.084,25,25.35970805,validation,4368,172.08,4364
v_i4yQ54eWfy4,4119,137.37,30,29.98471282,validation,4112,137.37,4119
v_i5-OVkjT0nM,6046,201.643,30,29.98368404,validation,6048,201.64,6046
v_i5K-DXt9djA,4938,164.86,30,29.95268713,training,4928,164.86,4938
v_i5jZVSzLbYQ,4490,150.0,30,29.93333333,training,4480,150.0,4490
v_i5kuZ8zlhMg,6084,203.06,30,29.96158771,training,6080,203.06,6084
v_i5qTK0mInTc,6457,215.5,30,29.96287703,testing,6448,215.5,6457
v_i69NhEDno_M,3426,114.382,30,29.95226522,training,3424,114.38,3426
v_i6wR9_tkg6A,5209,217.362,24,23.96463043,testing,5200,217.36,5209
v_i7L1KNGeEqU,4740,158.267,30,29.94938932,training,4720,158.27,4740
v_i7NKJhCdKx0,5844,195.118,30,29.95110651,training,5840,195.12,5844
v_i7rJN34TruM,1376,45.98,30,29.92605481,training,1376,45.98,1376
v_i7yqaSTEdAA,5840,194.91,30,29.96254682,testing,5840,194.91,5840
v_i887uArWX9w,4043,134.955,30,29.95813419,training,4048,134.96,4043
v_i8hNrK3r_MY,6570,219.267,30,29.9634692,testing,6560,219.27,6570
v_i9DEbIo8HGs,2080,69.5,30,29.92805755,testing,2080,69.5,2080
v_i9DlXuEewE8,4608,153.65,30,29.99023755,training,4608,153.65,4608
v_i9Yxt2k2aWg,844,35.434,24,23.81893097,training,832,35.43,844
v_i9g2MGNUVQI,2911,97.199,30,29.94886779,training,2912,97.2,2911
v_i9t0zZzzbhE,3903,156.18,25,24.9903957,training,3904,156.18,3903
v_iA0CccCcqts,2430,85.49600000000001,28,28.42238233,testing,2432,85.5,2430
v_iA2Q4t-o58w,6574,219.27,30,29.98130159,validation,6576,219.27,6574
v_iA8ylJWzzVc,4703,196.023,24,23.99208256,validation,4704,196.02,4703
v_iABuDhagUm8,2940,98.06,30,29.98164389,testing,2944,98.06,2940
v_iAIl5eawd6I,6450,215.273,30,29.96195528,validation,6448,215.27,6450
v_iANrLcieixM,1911,76.49,25,24.98365799,validation,1904,76.49,1911
v_iAPv-QSvZF4,1100,36.76,30,29.92383025,validation,1104,36.76,1100
v_iAQY-FHckIM,1893,75.837,25,24.96143044,validation,1888,75.84,1893
v_iAWXaWo82u4,1303,43.89,30,29.687856,training,1296,43.89,1303
v_iAes5SVj_Fg,5197,173.291,30,29.99001679,testing,5168,173.29,5197
v_iAwNYgA6mkc,3055,203.84799999999998,15,14.98665672,training,3056,203.85,3055
v_iB20nDf5yJs,5346,178.45,30,29.95797142,validation,5344,178.45,5346
v_iBEUNOMTr8M,5318,182.533,29,29.13445788,training,5312,182.53,5318
v_iBefG1qFbsE,5495,183.229,30,29.98979419,validation,5488,183.23,5495
v_iBpyYbLv1WU,2823,95.09,30,29.68766432,training,2816,95.09,2823
v_iBz_YrU-T80,5062,168.97,30,29.95798071,validation,5056,168.97,5062
v_iC1C5wfb0iU,625,25.101,25,24.8994064,training,624,25.1,625
v_iChE4EoYG6k,2736,114.06,24,23.98737507,validation,2736,114.06,2736
v_iCkDtX_mTII,1017,33.995,30,29.91616414,training,1008,33.99,1017
v_iCveBOc8JzM,334,11.193,30,29.84007862,training,336,11.19,334
v_iDMzTPfELoc,6675,222.84,30,29.95422725,validation,6656,222.84,6675
v_iDgmPtf4rMI,5180,215.9,24,23.99258916,testing,5184,215.9,5180
v_iDhzxzLmwoI,5549,185.172,30,29.96673363,validation,5552,185.17,5549
v_iDofsMwceTo,3021,126.06200000000001,24,23.96439847,training,3024,126.06,3021
v_iDz8nKDpumY,3362,112.176,30,29.97076023,training,3360,112.18,3362
v_iE3I2ICIvHE,3015,100.68,30,29.94636472,training,3008,100.68,3015
v_iEGYd3DJ3Wo,522,17.508,30,29.81494174,training,512,17.51,522
v_iEHm8zPBDkI,950,31.72,30,29.94955864,testing,944,31.72,950
v_iEWe6IYVIuk,1264,50.62,25,24.97036744,training,1264,50.62,1264
v_iEZgExTrv70,697,23.313000000000002,30,29.89748209,validation,688,23.31,697
v_iEaiLh3GZA8,6745,225.12,30,29.96179815,validation,6736,225.12,6745
v_iEdRtsNQh04,6397,213.484,30,29.96477488,testing,6400,213.48,6397
v_iEqyqzKSEZ4,7114,237.425,30,29.96314626,training,7104,237.43,7114
v_iF9jetQ7OTE,2062,137.58,15,14.98764355,training,2064,137.58,2062
v_iFA1XhZ6VM8,3610,144.52100000000002,25,24.97906879,validation,3600,144.52,3610
v_iFDr-o61ewo,2836,94.715,30,29.94245896,training,2832,94.72,2836
v_iFJaqDgYsp0,2662,88.89,30,29.94712566,validation,2656,88.89,2662
v_iFTYM1Ez5ZM,3920,156.97,25,24.97292476,training,3920,156.97,3920
v_iFwmJi-I5sg,1960,78.51,25,24.96497262,training,1952,78.51,1960
v_iGOGz6M_zcE,1031,41.31,25,24.95763738,training,1024,41.31,1031
v_iGXUvIRX77c,2286,91.53399999999999,25,24.97432648,training,2272,91.53,2286
v_iGax3fokst8,687,22.965,30,29.91508818,validation,688,22.96,687
v_iGtvLylVVQQ,2825,94.25,30,29.9734748,testing,2816,94.25,2825
v_iGuOr5KwLQ0,3488,116.33200000000001,30,29.98315167,training,3488,116.33,3488
v_iGxMm7C1q48,2638,88.074,30,29.95208575,validation,2640,88.07,2638
v_iH659QSrcDc,582,23.406,25,24.86541912,training,576,23.41,582
v_iH8eHkIHrg4,5645,188.22099999999998,30,29.99133997,training,5648,188.22,5645
v_iHO42zwYsu0,4275,142.71,30,29.95585453,validation,4272,142.71,4275
v_iHQ-Kg4Fms8,1514,50.62,30,29.90912683,training,1504,50.62,1514
v_iHQLWtllKVw,4147,138.438,30,29.95564802,testing,4144,138.44,4147
v_iHm8ZXs2XdY,5334,222.541,24,23.96861702,validation,5328,222.54,5334
v_iHzwizJqnUc,753,64.92,12,11.59889094,testing,752,64.92,753
v_iHzyX1djHU4,4427,177.238,25,24.97771358,training,4432,177.24,4427
v_iIVOAvu3qtM,1720,68.87,25,24.97458981,validation,1712,68.87,1720
v_iId8WcbiKZI,3140,104.839,30,29.95068629,validation,3136,104.84,3140
v_iIhEO_NA8gk,6630,221.101,30,29.98629586,training,6624,221.1,6630
v_iJ6rHJf_Hgo,4018,134.165,30,29.94819811,training,4016,134.16,4018
v_iJPPWotXvV0,1061,35.46,30,29.92103779,training,1056,35.46,1061
v_iJVJ1G4TlqQ,5388,179.82,30,29.96329663,testing,5376,179.82,5388
v_iJWmjVjBNzE,2840,94.831,30,29.94801278,validation,2832,94.83,2840
v_iJahVlx_yDE,2982,99.568,30,29.94938133,training,2976,99.57,2982
v_iJqLgrShN-w,5274,211.047,25,24.98969424,validation,5264,211.05,5274
v_iJzt1rvGiOc,5663,189.01,30,29.9613777,training,5664,189.01,5663
v_iKAs4UYyzSI,975,32.555,30,29.94931654,testing,976,32.55,975
v_iKH8FgONbVw,766,25.588,30,29.93590746,training,768,25.59,766
v_iKJB-RU_PKY,5247,175.125,30,29.9614561,training,5248,175.12,5247
v_iKclcQEl4zI,805,26.91,30,29.91452991,testing,800,26.91,805
v_iKuBIzUHxYc,3849,154.018,25,24.99058552,training,3840,154.02,3849
v_iL5abexk3vQ,4511,150.41899999999998,30,29.98956249,validation,4512,150.42,4511
v_iLHVaeiPpuw,4979,199.22799999999998,25,24.99146706,validation,4976,199.23,4979
v_iL__89eDRzg,1071,89.397,12,11.98026779,training,1072,89.4,1071
v_iLaye6q55qk,7110,237.33,30,29.95828593,validation,7104,237.33,7110
v_iM-HdlplAhw,678,22.733,30,29.82448423,training,672,22.73,678
v_iM8ZD2PwKDg,3818,127.52,30,29.94040151,training,3808,127.52,3818
v_iM8rmKLJnt8,1678,56.053000000000004,30,29.93595347,training,1680,56.05,1678
v_iMATWwGyAUM,5340,178.09799999999998,30,29.98349223,validation,5344,178.1,5340
v_iMB_mb11KWM,1500,50.063,30,29.96224757,validation,1504,50.06,1500
v_iMF8-iDLl6U,6588,219.66099999999997,30,29.99166898,training,6592,219.66,6588
v_iMXdwkAGfM4,6535,218.36,30,29.92764243,training,6528,218.36,6535
v_iMiKGoQ7RjE,3834,127.896,30,29.9774817,training,3824,127.9,3834
v_iMwLP3y0VcQ,601,42.26,14,14.22148604,validation,592,42.26,601
v_iN1DEIADG9o,4120,137.532,30,29.95666463,validation,4112,137.53,4120
v_iNMxIXAcHYU,1207,40.38,30,29.89103517,training,1200,40.38,1207
v_iNhoeDq_EBQ,4336,144.73,30,29.95923444,training,4336,144.73,4336
v_iNqruq2PS9s,1928,64.37,30,29.95184092,testing,1904,64.37,1928
v_iNs17kcwlDk,2999,100.03200000000001,30,29.98040627,validation,2992,100.03,2999
v_iODCh_DsGak,5141,171.62,30,29.95571612,training,5136,171.62,5141
v_iOa_svsqGxQ,5073,169.32,30,29.96102055,validation,5072,169.32,5073
v_iOgmO3MMeH4,3142,104.89,30,29.95519115,training,3136,104.89,3142
v_iOnlcEk50CM,2493,83.24,30,29.94954349,training,2496,83.24,2493
v_iOpoR0UeJNg,1943,77.79,25,24.97750354,training,1936,77.79,1943
v_iPHZeElXYXU,5286,176.43,30,29.960890999999997,training,5280,176.43,5286
v_iPPfX25MUQ0,3388,112.98899999999999,30,29.985219800000003,training,3392,112.99,3388
v_iPU4muYW14Y,5403,180.26,30,29.9733718,training,5408,180.26,5403
v_iPXyExgGD5Q,975,39.08,25,24.94882293,training,976,39.08,975
v_iPc-u9aU_SQ,3939,157.78,25,24.96514134,training,3920,157.78,3939
v_iPiP-7UwAa4,6811,227.09,30,29.99251398,training,6816,227.09,6811
v_iPk4GeFFcTQ,1951,78.09,25,24.98399283,training,1952,78.09,1951
v_iQnnCZTl_7U,2244,75.163,30,29.85511488,testing,2240,75.16,2244
v_iQqPRgiXrmA,1345,44.977,30,29.90417324,testing,1344,44.98,1345
v_iR-0hVp5ISY,2215,74.0,30,29.93243243,testing,2208,74.0,2215
v_iRp-pWnPoYw,4675,187.06,25,24.99198118,training,4672,187.06,4675
v_iRwRwpVLE_Y,5900,196.65,30,30.00254259,validation,5904,196.65,5900
v_iRyBbZlZv5Q,4865,162.215,30,29.99106125,testing,4864,162.22,4865
v_iSH43hQoxio,5537,184.924,30,29.94203024,validation,5536,184.92,5537
v_iSHPVCBsnLw,1550,62.091,25,24.96336023,training,1552,62.09,1550
v_iSIzuN9cEAs,3025,101.007,30,29.94841942,validation,3024,101.01,3025
v_iSJ87SnNLPc,1066,35.62,30,29.927007300000003,validation,1056,35.62,1066
v_iS_ms9ajumY,3324,133.028,25,24.98722074,validation,3328,133.03,3324
v_iSpQDXpCxiw,1437,60.0,24,23.95,testing,1440,60.0,1437
v_iTc3UCWgUF0,2509,83.777,30,29.9485539,training,2512,83.78,2509
v_iTev1WJ819g,29222,975.0989999999999,30,29.96823912,testing,29216,975.1,29222
v_iUGuDzgow2I,1456,48.65,30,29.92805755,validation,1456,48.65,1456
v_iUIfmMljiOg,5697,190.149,30,29.96071502,training,5696,190.15,5697
v_iUMDlxU14bM,3216,134.189,24,23.96619693,validation,3216,134.19,3216
v_iUOCQ9sE2_A,1647,65.9,25,24.99241275,training,1648,65.9,1647
v_iUVz4A5oblQ,6088,203.222,30,29.9573865,validation,6080,203.22,6088
v_iUajMS61fpQ,3677,153.415,24,23.96766939,testing,3680,153.41,3677
v_iUe1t0sN4Jo,1621,54.103,30,29.96136998,training,1616,54.1,1621
v_iUiXNXRs4rU,2386,79.67,30,29.94853772,testing,2368,79.67,2386
v_iVGGeRlJekQ,3081,102.87,30,29.95042286,training,3072,102.87,3081
v_iVVatZsgnGo,4807,160.416,30,29.96583882,training,4800,160.42,4807
v_iVgPP9Aq1Gs,6267,209.18900000000002,30,29.95855423,testing,6272,209.19,6267
v_iVrhxY1zxMo,7039,234.685,30,29.993395399999997,testing,7040,234.69,7039
v_iWSKl7vOd2s,2020,67.45,30,29.94810971,validation,2016,67.45,2020
v_iWes42ows7w,1818,61.16,30,29.72531066,testing,1808,61.16,1818
v_iWj81FBROQQ,5554,222.22,25,24.99324993,training,5552,222.22,5554
v_iXF01UxOtLI,5381,215.295,25,24.99361341,validation,5344,215.29,5381
v_iXLXRHHFp60,5171,172.46,30,29.98376435,training,5168,172.46,5171
v_iXaA7PVRhIY,2146,71.7,30,29.93026499,validation,2144,71.7,2146
v_iXaMOysrAuA,396,13.259,30,29.86650577,testing,400,13.26,396
v_iXaW8uyzBNs,5752,191.84400000000002,30,29.98269427,training,5744,191.84,5752
